id	name	playName	normalizedGenre	libretto	firstAuthor	title	subtitle	numOfCoAuthors	maxDegreeIds	numOfSegments	numOfActs	numOfSpeakers	numOfSpeakersMale	numOfSpeakersFemale	numOfSpeakersUnknown	numOfPersonGroups	numOfP	numOfL	wikipediaLinkCount	wordCountText	wordCountSp	wordCountStage	yearWritten	yearPremiered	yearPrinted	yearNormalized	averageDegree	density	averageClustering	size	maxDegree	numConnectedComponents	diameter	averagePathLength	corpus
ger000524	eckartshausen-der-pudelhund	eckartshausen-der-pudelhund	Comedy	FALSE	Eckartshausen	Der Pudelhund	Ein Lustspiel in einem Aufzuge	0	adolph	17	0	8	6	2	0	0	242	7	0	8525	8317	235	NA	NA	1800	1800	4.25	0.6071428571428571	0.7761904761904762	8	7	1	2	1.3928571428571428	ger
ger000335	eichendorff-das-incognito	eichendorff-das-incognito	NA	FALSE	Eichendorff	Das Incognito oder Die mehreren Könige oder Alt und Neu	Ein Puppenspiel	0	koenig	7	0	57	49	3	5	9	0	783	0	6119	5970	794	1840/1843	NA	1901	1843	18.035087719298247	0.32205513784461154	0.9334537003689793	57	41	1	3	1.8803258145363408	ger
ger000255	eichendorff-der-letzte-held-von-marienburg	eichendorff-der-letzte-held-von-marienburg	Tragedy	FALSE	Eichendorff	Der letzte Held von Marienburg	Trauerspiel	0	heinrich_von_plauen	18	5	55	49	6	0	3	73	2863	0	24596	24026	2330	NA	1831	1830	1830	14.181818181818182	0.26262626262626265	0.8261051701693765	55	41	1	3	1.8545454545454545	ger
ger000118	eichendorff-die-freier	eichendorff-die-freier	Comedy	FALSE	Eichendorff	Die Freier	Lustspiel in drei Aufzügen	0	several characters	10	3	11	8	3	0	0	479	493	0	15820	15525	1630	NA	1849	1833	1833	7.636363636363637	0.7636363636363637	0.8383838383838383	11	9	1	3	1.2545454545454546	ger
ger000262	engel-eid-und-pflicht	engel-eid-und-pflicht	Tragedy	FALSE	Engel	Eid und Pflicht	Ein bürgerliches Trauerspiel in fünf Aufzügen	0	luise|madame_welldorf	37	5	11	8	3	0	0	652	0	0	17834	17540	1872	1776	1798	1803	1776	5.090909090909091	0.509090909090909	0.8042568542568543	11	9	1	3	1.509090909090909	ger
ger000572	ernst-die-groesste-suende	ernst-die-groesste-suende	NA	FALSE	Ernst	Die größte Sünde	Drama in 5 Akten	0	wolfgang	35	5	16	10	5	1	1	969	0	0	23957	22883	3575	NA	1895-09-08	1895	1895	4.875	0.325	0.6819940476190476	16	12	1	4	1.8666666666666667	ger
ger000420	ertler-anna-iwanowna	ertler-anna-iwanowna	NA	FALSE	Ertler	Anna Iwanowna	Ein Schauspiel in drei Akten und einem Vorspiel als Oper vertont von Konrad Steckl	0	several characters	4	3	23	20	2	1	3	1113	23	0	24745	22937	6523	1918/1919	1920	1920	1920	18.17391304347826	0.8260869565217391	0.9263484798953907	23	22	1	2	1.173913043478261	ger
ger000367	ertler-belian-und-marpalye	ertler-belian-und-marpalye	NA	FALSE	Ertler	Belian und Marpalye	Ein Traumspiel	0	der_fremde	26	9	25	20	4	1	2	525	0	0	15615	12684	3953	1922/1923	1924	1924	1924	9.44	0.3933333333333333	0.8413949710420299	25	21	1	3	1.65	ger
ger000052	ertler-das-spiel-von-doktor-faust	ertler-das-spiel-von-doktor-faust	NA	FALSE	Ertler	Das Spiel von Doktor Faust	Ein deutsches Stück im Volkston in einem Vorspiel und drei Akten	0	hanswurst	51	3	22	16	3	3	3	0	2026	0	15320	13892	1318	1922	1923	1923	1923	4.181818181818182	0.19913419913419914	0.6632690541781451	22	12	3	3	1.9210526315789473	ger
ger000276	essig-der-frauenmut	essig-der-frauenmut	Comedy	FALSE	Essig	Der Frauenmut	Lustspiel in fünf Aufzügen	0	roland|femina_frau_kuenkeluen	5	5	34	13	21	0	6	1726	24	0	28632	28148	4436	1910/1911	1914	1912	1912	19.58823529411765	0.5935828877005348	0.9197996359024954	34	33	1	2	1.4064171122994653	ger
ger000046	essig-ueberteufel	essig-ueberteufel	Tragedy	FALSE	Essig	Überteufel	Tragödie in fünf Aufzügen	0	several characters	5	5	20	9	8	3	2	1596	79	0	26973	26105	4178	1906	1923	1912	1912	16	0.8421052631578947	0.9216471995496764	20	19	1	2	1.1578947368421053	ger
ger000203	fock-cili-cohrs	fock-cili-cohrs	NA	FALSE	Fock	Cili Cohrs	Irnsthaftig Spill	0	cili	10	0	5	4	1	0	0	243	6	0	5687	5555	372	NA	NA	1914	1914	2	0.5	0.4333333333333334	5	4	1	2	1.5	ger
ger000471	fouque-aslauga	fouque-aslauga	NA	FALSE	Fouqué	Aslauga	Ein Heldenspiel in drei Abentheuren	0	kriegsleute	19	3	65	51	9	5	6	4	2152	0	16506	15731	723	NA	NA	1810	1810	14.061538461538461	0.21971153846153846	0.8957293775910545	65	35	3	3	1.8835855646100117	ger
ger000212	fouque-sigurd-der-schlangentoedter	fouque-sigurd-der-schlangentoedter	NA	FALSE	Fouqué	Sigurd, der Schlangentödter	Ein Heldenspiel in sechs Abentheuren	0	sigurd	17	6	26	13	10	3	1	0	3822	0	28926	26924	1137	NA	NA	1808	1808	7.6923076923076925	0.3076923076923077	0.8277397073383697	26	23	1	3	1.7384615384615385	ger
ger000470	fouque-sigurds-rache	fouque-sigurds-rache	NA	FALSE	Fouqué	Sigurds Rache	Ein Heldenspiel in sechs Abentheuren	0	gudruna	11	6	50	41	8	1	3	0	3042	0	22288	21664	1008	NA	NA	1810	1810	17.84	0.3640816326530612	0.8797835618639249	50	44	1	3	1.6555102040816327	ger
ger000508	freytag-der-gelehrte	freytag-der-gelehrte	Tragedy	FALSE	Freytag	Der Gelehrte	Trauerspiel in einem Act	0	walter	16	0	8	6	1	1	1	0	979	0	7075	6805	382	1844	NA	1848	1848	3.5	0.5	0.8458333333333333	8	7	1	2	1.5	ger
ger000365	freytag-die-journalisten	freytag-die-journalisten	Comedy	FALSE	Freytag	Die Journalisten	Lustspiel in vier Akten	0	bolz|bellmaus	7	4	24	19	5	0	1	1065	13	1	27820	27425	2476	NA	1852	1854	1852	17	0.7391304347826086	0.8771016539764857	24	23	1	2	1.2608695652173914	ger
ger000233	freytag-graf-waldemar	freytag-graf-waldemar	NA	FALSE	Freytag	Graf Waldemar	Schauspiel in fünf Akten	0	waldemar	7	5	19	14	5	0	0	785	0	0	22794	22520	1528	1847	1848	1850	1848	10	0.5555555555555556	0.8370854120080127	19	18	1	2	1.4444444444444444	ger
ger000376	ganghofer-der-herrgottschnitzer-von-ammergau	ganghofer-der-herrgottschnitzer-von-ammergau	NA	FALSE	Ganghofer	Der Herrgottschnitzer von Ammergau	Volksschauspiel in 5 Aufzügen	0	loisl	47	5	22	15	7	0	2	949	100	0	23977	23286	2535	NA	1880	1880	1880	11.454545454545455	0.5454545454545454	0.7918212838385933	22	19	1	3	1.4761904761904763	ger
ger000026	gehe-jessonda	gehe-jessonda	NA	TRUE	Gehe	Jessonda	Oper in drei Aufzügen	0	several characters	3	3	14	8	6	0	5	0	945	3	5007	4909	33	NA	1828	NA	1828	12	0.9230769230769231	0.9420579420579422	14	13	1	2	1.0769230769230769	ger
ger000124	gellert-die-betschwester	gellert-die-betschwester	Comedy	FALSE	Gellert	Die Betschwester	Lustspiel	0	several characters	25	3	5	2	3	0	0	414	0	1	18401	18232	150	NA	1745	1745	1745	4	1	1	5	4	1	1	1	ger
ger000326	gellert-die-zaertlichen-schwestern	gellert-die-zaertlichen-schwestern	Comedy	FALSE	Gellert	Die zärtlichen Schwestern	Ein Lustspiel in drei Aufzügen	0	siegmund|lottchen|simon	53	3	8	6	2	0	0	609	0	1	23295	22530	411	NA	1747	1747	1747	6	0.8571428571428571	0.9285714285714285	8	7	1	2	1.1428571428571428	ger
ger000189	gemmingen-hornberg-der-deutsche-hausvater	gemmingen-hornberg-der-deutsche-hausvater	NA	FALSE	Gemmingen-Hornberg	Der deutsche Hausvater oder die Familie	Ein Schauspiel	0	hausvater|karl	40	7	22	16	6	0	0	957	0	0	20157	19198	1782	NA	1779	1780	1779	7.181818181818182	0.341991341991342	0.8302267177267176	22	16	1	3	1.7532467532467533	ger
ger000398	gerhaeuser-der-moloch	gerhaeuser-der-moloch	Tragedy	FALSE	Gerhäuser	Der Moloch	Musikalische Tragödie in drei Aufzügen	0	volk|teut|frauen	18	3	22	11	3	8	12	0	1039	0	9625	9024	3377	NA	1906	NA	1906	8.363636363636363	0.39826839826839827	0.8367994379358016	22	16	1	3	1.683982683982684	ger
ger000032	gerstenberg-ugolino	gerstenberg-ugolino	Tragedy	FALSE	Gerstenberg	Ugolino	Eine Tragödie in fünf Aufzügen	0	several characters	5	5	4	4	0	0	0	727	28	1	15475	15385	926	NA	1769	1768	1768	3	1	1	4	3	1	1	1	ger
ger000294	gessner-evander-und-alcimna	gessner-evander-und-alcimna	NA	FALSE	Gessner	Evander und Alcimna	Ein Schæferspiel	0	evander	19	3	15	11	4	0	0	304	44	0	8849	8692	231	1762	NA	1762	1762	3.466666666666667	0.24761904761904763	0.5094179894179894	15	10	1	3	1.9523809523809523	ger
ger000348	gleich-der-eheteufel-auf-reisen	gleich-der-eheteufel-auf-reisen	NA	FALSE	Gleich	Der Eheteufel auf Reisen	Lokales Zauberspiel mit Gesang in zwei Aufzügen	0	several characters	35	2	52	32	15	5	8	482	124	0	14096	13546	1175	NA	1821	1822	1821	5.423076923076923	0.10633484162895927	0.8579517704517706	52	9	6	3	1.3867924528301887	ger
ger000157	goethe-clavigo	goethe-clavigo	Tragedy	FALSE	Goethe	Clavigo	Ein Trauerspiel	0	clavigo|carlos|beaumarchais	5	5	10	8	2	0	0	442	0	8	14028	13930	800	NA	1774	1774	1774	7.6	0.8444444444444444	0.9059523809523811	10	9	1	2	1.1555555555555554	ger
ger000536	goethe-das-jahrmarktsfest-zu-plundersweilern	goethe-das-jahrmarktsfest-zu-plundersweilern	Comedy	FALSE	Goethe	Das Jahrmarktsfest zu Plundersweilern	Ein Schönbartspiel	0	several characters	1	0	29	22	7	0	0	0	641	1	4540	4446	244	1773/1778	1778	1789	1778	28	1	1	29	28	1	1	1	ger
ger000106	goethe-der-buergergeneral	goethe-der-buergergeneral	Comedy	FALSE	Goethe	Der Bürgergeneral	Ein Lustspiel in einem Aufzuge	0	several characters	14	0	7	6	1	0	0	924	0	3	8298	8150	773	1793	1793	1793	1793	5.428571428571429	0.9047619047619048	0.9238095238095239	7	6	1	2	1.0952380952380953	ger
ger000198	goethe-der-grosskophta	goethe-der-grosskophta	Comedy	FALSE	Goethe	Der Großkophta	Ein Lustspiel in fünf Aufzügen	0	domherr|der_ritter	37	5	32	24	6	2	8	897	16	1	23618	23047	2130	NA	1791	1792	1791	6.8125	0.21975806451612903	0.8150439636580311	32	21	2	3	1.8459657701711492	ger
ger000130	goethe-der-triumph-der-empfindsamkeit	goethe-der-triumph-der-empfindsamkeit	NA	FALSE	Goethe	Der Triumph der Empfindsamkeit	Eine dramatische Grille	0	mandandane	6	6	14	5	8	1	2	406	509	2	12013	11799	1413	1777	1778	1787	1778	6.142857142857143	0.4725274725274725	0.8572974644403215	14	11	1	3	1.5934065934065933	ger
ger000458	goethe-des-epimenides-erwachen	goethe-des-epimenides-erwachen	NA	FALSE	Goethe	Des Epimenides Erwachen	Ein Festspiel	0	epimenides	25	2	22	9	2	11	4	0	990	1	6947	6642	1049	NA	1815	1815	1815	6.545454545454546	0.3116883116883117	0.7506034369670732	22	11	2	6	2.585714285714286	ger
ger000224	goethe-die-laune-des-verliebten	goethe-die-laune-des-verliebten	NA	FALSE	Goethe	Die Laune des Verliebten	Ein Schäferspiel in Versen und einem Akte	0	egle|amine	9	0	4	2	2	0	0	0	662	3	5687	5586	434	1767/1768	1779	1806	1768	2.5	0.8333333333333334	0.8333333333333333	4	3	1	2	1.1666666666666667	ger
ger000178	goethe-die-mitschuldigen	goethe-die-mitschuldigen	Comedy	FALSE	Goethe	Die Mitschuldigen	Ein Lustspiel in einem Akte	0	several characters	15	0	4	3	1	0	0	0	889	2	7503	7315	916	1768/1769	1776	1909	1776	3	1	1	4	3	1	1	1	ger
ger000038	goethe-die-natuerliche-tochter	goethe-die-natuerliche-tochter	Tragedy	FALSE	Goethe	Die natürliche Tochter	Trauerspiel	0	eugenie	28	5	11	8	3	0	0	0	3004	3	20798	20565	516	1801/1803	1803	1803	1803	3.272727272727273	0.32727272727272727	0.6588744588744588	11	8	1	3	1.7636363636363637	ger
ger000511	goethe-die-wette	goethe-die-wette	Comedy	FALSE	Goethe	Die Wette	Ein Lustspiel in einem Akt	0	several characters	5	0	6	4	2	0	0	128	0	0	3805	3563	267	1812	NA	1837	1812	5	1	1	6	5	1	1	1	ger
ger000442	goethe-egmont	goethe-egmont	Tragedy	FALSE	Goethe	Egmont	Ein Trauerspiel in fünf Aufzügen	0	egmont	13	5	31	26	3	2	2	820	30	15	25839	25545	1133	1775/1787	1789	1788	1788	10.96774193548387	0.3655913978494624	0.859848708066677	31	24	2	3	1.6486486486486487	ger
ger000383	goethe-erwin-und-elmire	goethe-erwin-und-elmire	NA	FALSE	Goethe	Erwin und Elmire	Ein Schauspiel mit Gesang	0	several characters	1	0	4	2	2	0	0	195	247	4	6434	6357	274	1774/1775	1775	1775	1775	3	1	1	4	3	1	1	1	ger
ger000201	goethe-faust-der-tragoedie-zweiter-teil	goethe-faust-der-tragoedie-zweiter-teil	Tragedy	FALSE	Goethe	Faust. Der Tragödie zweiter Teil	In fünf Akten	0	mephistopheles	27	5	189	88	73	28	46	0	7583	7	47820	47516	2036	1825/1831	1856	1832	1832	21.49206349206349	0.11431948665991219	0.9449079704283292	189	98	3	4	2.3280405405405404	ger
ger000243	goethe-faust-eine-tragoedie	goethe-faust-eine-tragoedie	Tragedy	FALSE	Goethe	Faust	Eine Tragödie	0	faust	28	0	115	60	18	37	22	20	4641	9	30912	30294	1338	1797/1806	1819	1808	1808	23.043478260869566	0.20213577421815407	0.9713618643481463	115	67	3	3	1.7032520325203253	ger
ger000539	goethe-faust-in-urspruenglicher-gestalt	goethe-faust-in-urspruenglicher-gestalt	NA	FALSE	Goethe	Faust [in ursprünglicher Gestalt]	NA	0	faust	20	0	15	9	3	3	1	146	1556	4	12477	12313	756	1772/1775	1918	1887	1775	4	0.2857142857142857	0.7325925925925926	15	10	1	3	1.9619047619047618	ger
ger000409	goethe-goetter-helden-und-wieland	goethe-goetter-helden-und-wieland	NA	FALSE	Goethe	Götter, Helden und Wieland	Eine Farce	0	several characters	1	0	10	8	2	0	0	141	0	1	3681	3663	26	1773	NA	1774	1774	9	1	1	10	9	1	1	1	ger
ger000123	goethe-goetz-von-berlichingen-mit-der-eisernen-hand	goethe-goetz-von-berlichingen-mit-der-eisernen-hand	NA	FALSE	Goethe	Götz von Berlichingen mit der eisernen Hand	Ein Schauspiel	0	goetz	55	5	79	70	9	0	0	1435	41	11	28412	27888	1058	1771/1773	1774	1773	1773	6.7594936708860756	0.0866601752677702	0.8517638097048925	79	46	2	5	2.4850773103200288	ger
ger000001	goethe-iphigenie-auf-tauris	goethe-iphigenie-auf-tauris	NA	FALSE	Goethe	Iphigenie auf Tauris	Ein Schauspiel	0	several characters	20	5	5	4	1	0	0	0	2202	14	15153	15042	129	NA	1800	1787	1787	4	1	1	5	4	1	1	1	ger
ger000575	goethe-pandora	goethe-pandora	NA	FALSE	Goethe	Pandora	Ein Festspiel	0	several characters	1	0	12	9	3	0	3	0	1101	0	7234	6982	229	1807/1808	NA	1810	1810	11	1	1	12	11	1	1	1	ger
ger000356	goethe-proserpina	goethe-proserpina	NA	FALSE	Goethe	Proserpina	Ein Monodrama	0	die_parzen|proserpina	1	0	2	0	2	0	1	9	0	0	1221	1200	17	NA	1778	1778	1778	1	1	0	2	1	1	1	1	ger
ger000388	goethe-satyros	goethe-satyros	NA	FALSE	Goethe	Satyros oder der vergötterte Waldteufel	Drama	0	several characters	5	5	16	13	3	0	1	0	498	1	3119	3051	182	1773	NA	1817	1773	9.625	0.6416666666666667	0.8824675324675324	16	15	1	2	1.3583333333333334	ger
ger000126	goethe-stella	goethe-stella	NA	FALSE	Goethe	Stella	Ein Schauspiel für Liebende	0	several characters	5	5	10	5	5	0	0	444	0	4	12136	12058	667	1775	1776	1776	1776	7.6	0.8444444444444444	0.9048412698412698	10	9	1	2	1.1555555555555554	ger
ger000082	goethe-torquato-tasso	goethe-torquato-tasso	NA	FALSE	Goethe	Torquato Tasso	Ein Schauspiel	0	several characters	24	5	5	3	2	0	0	0	3476	8	25603	25445	260	1780/1789	1807	1790	1790	4	1	1	5	4	1	1	1	ger
ger000009	gotter-der-dorfjahrmarkt	gotter-der-dorfjahrmarkt	NA	TRUE	Gotter	Der Dorfjahrmarkt	Eine komische Oper in zwei Aufzügen	0	lukas|fikfak	25	2	18	14	4	0	2	623	226	0	11547	11210	1474	NA	1775	1778	1775	10.666666666666666	0.6274509803921569	0.806425364758698	18	16	1	3	1.3986928104575163	ger
ger000061	gotter-die-geisterinsel	gotter-die-geisterinsel	NA	TRUE	Gotter	Die Geisterinsel	Ein Singspiel in drey Akten	1	prospero|miranda	28	3	13	10	1	2	4	356	1079	1	13185	11699	2425	NA	1798	NA	1798	9.23076923076923	0.7692307692307693	0.8470529470529473	13	12	1	2	1.2307692307692308	ger
ger000246	gotter-medea	gotter-medea	NA	TRUE	Gotter	Medea	NA	0	medea	5	0	5	3	2	0	0	43	0	3	2222	2161	304	NA	1775	1782	1775	2.8	0.7	0.7	5	4	1	2	1.3	ger
ger000252	gottsched-atalanta	gottsched-atalanta	NA	FALSE	Gottsched	Atalanta oder die bezwungene Sprödigkeit	Ein Schäferspiel, in fünf Aufzügen	0	several characters	37	5	9	6	3	0	0	0	1753	0	15579	15082	405	NA	NA	1741	1741	7.111111111111111	0.8888888888888888	0.9365079365079363	9	8	1	2	1.1111111111111112	ger
ger000244	gottsched-der-sterbende-cato	gottsched-der-sterbende-cato	Tragedy	FALSE	Gottsched	Der sterbende Cato	Ein Trauerspiel	0	cato	31	5	10	8	2	0	0	1	1712	0	20073	14889	371	1730	1731	1732	1731	5	0.5555555555555556	0.792142857142857	10	8	1	3	1.4666666666666666	ger
ger000220	gottschedin-das-testament	gottschedin-das-testament	Comedy	FALSE	Gottsched	Das Testament	Ein deutsches Lustspiel in fünf Aufzügen	0	fraeulein_amalie	39	5	12	9	3	0	0	1111	0	1	24529	24023	1682	NA	NA	1745	1745	7	0.6363636363636364	0.8282407407407408	12	10	1	3	1.393939393939394	ger
ger000395	gottschedin-der-witzling	gottschedin-der-witzling	Comedy	FALSE	Gottsched	Der Witzling	Ein deutsches Nachspiel in einem Aufzuge	0	jungfer_lottchen	9	0	7	6	1	0	0	369	3	1	8830	8626	593	NA	NA	1745	1745	4	0.6666666666666666	0.7333333333333334	7	6	1	2	1.3333333333333333	ger
ger000462	gottschedin-die-pietisterey-im-fischbein-rocke	gottschedin-die-pietisterey-im-fischbein-rocke	Comedy	FALSE	Gottsched	Die Pietisterey im Fischbein-Rocke oder Die Doctormäßige Frau	NA	0	frau_glaubeleichtin	40	5	16	8	8	0	0	1032	18	1	24032	21891	460	NA	NA	1736	1736	6.625	0.44166666666666665	0.8219246031746033	16	15	1	2	1.5583333333333333	ger
ger000516	grabbe-die-hermannsschlacht	grabbe-die-hermannsschlacht	NA	FALSE	Grabbe	Die Hermannsschlacht	NA	0	hermann	17	0	106	99	6	1	15	776	3	1	16349	15886	1757	1835/1836	1936	1838	1838	16.830188679245282	0.16028751123090745	0.9555087487040773	106	82	3	3	1.8192974013474494	ger
ger000209	grabbe-don-juan-und-faust	grabbe-don-juan-und-faust	Tragedy	FALSE	Grabbe	Don Juan und Faust	Eine Tragödie in vier Akten	0	faust	11	4	21	14	2	5	0	33	3395	2	23458	23218	1462	1829	1829	1829	1829	12.761904761904763	0.638095238095238	0.9502100840336134	21	18	1	3	1.3904761904761904	ger
ger000393	grabbe-hannibal	grabbe-hannibal	NA	FALSE	Grabbe	Hannibal	NA	0	hannibal	28	5	118	95	11	12	28	927	0	1	17658	17173	1888	1834/1835	1918	1835	1835	10.542372881355933	0.09010575112270028	0.9238934990335139	118	40	4	4	2.1894927536231883	ger
ger000158	grabbe-herzog-theodor-von-gothland	grabbe-herzog-theodor-von-gothland	Tragedy	FALSE	Grabbe	Herzog Theodor von Gothland	Eine Tragödie in fünf Akten	0	berdoa	17	5	61	59	2	0	20	0	6988	1	43429	42944	5033	1818/1822	1892	1827	1827	19.57377049180328	0.3262295081967213	0.8842960657811874	61	57	1	2	1.6737704918032787	ger
ger000517	grabbe-kaiser-friedrich-barbarossa	grabbe-kaiser-friedrich-barbarossa	Tragedy	FALSE	Grabbe	Kaiser Friedrich Barbarossa	Eine Tragödie in fünf Akten	0	kaiser_friedrich	12	5	82	72	3	7	22	57	3150	0	22949	22460	2094	1829	1875	1829	1829	22.829268292682926	0.28184281842818426	0.862663828740171	82	71	1	3	1.8145137006925625	ger
ger000518	grabbe-kaiser-heinrich-der-sechste	grabbe-kaiser-heinrich-der-sechste	Tragedy	FALSE	Grabbe	Kaiser Heinrich der Sechste	Eine Tragödie in fünf Akten	0	koenig_heinrich_kaiser_heinrich	15	5	80	70	7	3	8	251	3828	0	31255	30563	2103	1829	1875	1830	1830	12.35	0.15632911392405063	0.834039040744783	80	42	2	4	2.385486018641811	ger
ger000378	grabbe-napoleon	grabbe-napoleon	NA	FALSE	Grabbe	Napoleon oder Die hundert Tage	Ein Drama in fünf Aufzügen	0	chassecoeur|vitry	25	5	259	199	23	37	0	1851	124	1	38123	36630	3142	1829/1831	1895	1831	1831	22.965250965250966	0.08901260064050762	0.9540102381647101	259	106	4	6	2.83399137899808	ger
ger000380	grabbe-scherz-satire-ironie-und-tiefere-bedeutung	grabbe-scherz-satire-ironie-und-tiefere-bedeutung	Comedy	FALSE	Grabbe	Scherz, Satire, Ironie und tiefere Bedeutung	Ein Lustspiel in drei Aufzügen	0	schulmeister|mollfels	14	3	27	24	3	0	1	582	12	1	17048	16719	1865	1822	1876	1827	1827	13.037037037037036	0.5014245014245015	0.8635689300576156	27	24	1	3	1.5071225071225072	ger
ger000513	grillparzer-der-gastfreund	grillparzer-der-gastfreund	Tragedy	FALSE	Grillparzer	Der Gastfreund	Trauerspiel in einem Aufzuge	0	several characters	1	1	12	7	5	0	2	0	619	0	4280	4023	565	1818	1821	1822	1821	11	1	1	12	11	1	1	1	ger
ger000358	grillparzer-der-traum-ein-leben	grillparzer-der-traum-ein-leben	NA	FALSE	Grillparzer	Der Traum ein Leben	Dramatisches Märchen in vier Aufzügen	0	zanga|guelnare|rustan	4	4	17	13	4	0	1	0	2914	1	18707	18412	3436	1817/1830	1834	1840	1834	10.117647058823529	0.6323529411764706	0.8952991452991454	17	16	1	2	1.3676470588235294	ger
ger000010	grillparzer-des-meeres-und-der-liebe-wellen	grillparzer-des-meeres-und-der-liebe-wellen	Tragedy	FALSE	Grillparzer	Des Meeres und der Liebe Wellen	Trauerspiel in fünf Aufzügen	0	several characters	5	5	11	7	3	1	2	0	2452	0	19626	19301	2718	1826/1829	1831	1840	1831	10	1	1	11	10	1	1	1	ger
ger000444	grillparzer-die-ahnfrau	grillparzer-die-ahnfrau	Tragedy	FALSE	Grillparzer	Die Ahnfrau	Trauerspiel in fünf Aufzügen	0	hauptmann|guenther|jaromir	5	5	10	7	2	1	1	0	3442	2	19045	18884	1430	1816	1817	1817	1817	7.8	0.8666666666666667	0.9071428571428573	10	9	1	2	1.1333333333333333	ger
ger000514	grillparzer-die-argonauten	grillparzer-die-argonauten	Tragedy	FALSE	Grillparzer	Die Argonauten	Trauerspiel in vier Aufzügen	0	medea	9	4	17	11	5	1	1	0	2172	0	15827	15476	2566	1818/1819	1821	1822	1821	9.058823529411764	0.5661764705882353	0.866955756661639	17	16	1	2	1.4338235294117647	ger
ger000170	grillparzer-die-juedin-von-toledo	grillparzer-die-juedin-von-toledo	Tragedy	FALSE	Grillparzer	Die Jüdin von Toledo	Historisches Trauerspiel in fünf Aufzügen	0	garceran|koenig	5	5	16	10	5	1	1	0	2144	4	16965	16716	1956	1839/1851	1872	1872	1851	9.75	0.65	0.8502379564879565	16	15	1	2	1.35	ger
ger000121	grillparzer-ein-bruderzwist-in-habsburg	grillparzer-ein-bruderzwist-in-habsburg	Tragedy	FALSE	Grillparzer	Ein Bruderzwist in Habsburg	Trauerspiel in fünf Aufzügen	0	klesel|leopold	12	5	44	41	1	2	6	0	3205	1	25676	25287	3271	1848	1872	1872	1848	11.954545454545455	0.27801268498942916	0.8476657598031914	44	30	1	3	1.831923890063425	ger
ger000372	grillparzer-ein-treuer-diener-seines-herrn	grillparzer-ein-treuer-diener-seines-herrn	Tragedy	FALSE	Grillparzer	Ein treuer Diener seines Herrn	Trauerspiel in fünf Aufzügen	0	bancbanus|otto	5	5	37	29	6	2	2	0	2475	1	20229	19954	3152	1826/1827	1828	1830	1828	15.18918918918919	0.4219219219219219	0.8847414064805369	37	36	1	2	1.578078078078078	ger
ger000286	grillparzer-koenig-ottokars-glueck-und-ende	grillparzer-koenig-ottokars-glueck-und-ende	Tragedy	FALSE	Grillparzer	König Ottokars Glück und Ende	Trauerspiel in fünf Aufzügen	0	several characters	5	5	55	44	7	4	4	0	3424	5	27076	26730	3706	1823	1825	1825	1825	25.345454545454544	0.46936026936026937	0.8873605900559758	55	54	1	2	1.5306397306397306	ger
ger000512	grillparzer-libussa	grillparzer-libussa	Tragedy	FALSE	Grillparzer	Libussa	Trauerspiel in fünf Aufzügen	0	libussa	15	5	32	20	12	0	3	0	2808	0	22259	21733	2451	1825/1848	1874	1872	1848	17.6875	0.5705645161290323	0.9150249841695198	32	31	1	2	1.4294354838709677	ger
ger000515	grillparzer-medea	grillparzer-medea	Tragedy	FALSE	Grillparzer	Medea	Trauerspiel in fünf Aufzügen	0	jason|koenig	6	5	12	7	5	0	0	0	2665	0	19495	19247	1383	1819/1820	1821	1822	1821	7.666666666666667	0.696969696969697	0.8673039923039924	12	11	1	2	1.303030303030303	ger
ger000108	grillparzer-sappho	grillparzer-sappho	Tragedy	FALSE	Grillparzer	Sappho	Trauerspiel in fünf Aufzügen	0	melitta	33	5	10	4	4	2	2	0	2320	1	16807	16394	1381	1817	1818	1819	1818	5.2	0.5777777777777777	0.8047619047619048	10	8	1	3	1.4444444444444444	ger
ger000136	grillparzer-weh-dem-der-luegt	grillparzer-weh-dem-der-luegt	Comedy	FALSE	Grillparzer	Weh dem, der lügt!	Lustspiel in fünf Aufzügen	0	leon	5	5	16	15	1	0	0	0	2234	1	17933	17583	2499	NA	1838	1840	1838	10.75	0.7166666666666667	0.8743395493395495	16	15	1	2	1.2833333333333334	ger
ger000547	gryphius-absurda-comica-oder-herr-peter-squentz	gryphius-absurda-comica-oder-herr-peter-squentz	Comedy	FALSE	Gryphius	Absurda Comica oder Herr Peter Squentz	Schimpff-Spiel	0	several characters	3	3	14	11	3	0	0	266	476	1	9535	9162	562	1648/1650	NA	1658	1658	11	0.8461538461538461	0.9358974358974359	14	13	1	2	1.1538461538461537	ger
ger000538	gryphius-cardenio-und-celinde	gryphius-cardenio-und-celinde	Tragedy	FALSE	Gryphius	Cardenio und Celinde oder Unglücklich Verliebete	Trauerspiel	0	cardenio	5	5	17	11	3	3	1	0	2069	0	19774	17542	214	1650	1661	1657	1657	9.176470588235293	0.5735294117647058	0.8663042839513427	17	15	1	3	1.4411764705882353	ger
ger000550	gryphius-carolus-stuardus	gryphius-carolus-stuardus	Tragedy	FALSE	Gryphius	Carolus Stuardus	Trauerspiel	0	carol	32	5	55	39	14	2	4	9	2774	0	32447	31021	234	1649	1650	1657	1650	6.072727272727272	0.11245791245791245	0.6723076923076922	55	15	9	7	2.5754060324825985	ger
