,id,Char,Play,VocabSz,PctVocab,PctDialog,VersusSelf5,VersusSelf25,VersusSelf50,VersusSelf75,VersusSelf95,VersusOther5,VersusOther25,VersusOther50,VersusOther75,VersusOther95,gender,yearNormalized,firstAuthor,corpus
2600,13264,Palestrion,mareschala-veritable-capitaine-matamore,1875,58.08550185873605,17.403907049252204,0.016001451759782997,0.020891840520554407,0.024203252769051713,0.02801153545342594,0.037814608475011544,0.09689228154807744,0.11151555797722,0.11959473667734256,0.12746768058560062,0.14271844081626683,MALE,1640,Mareschal,fre
2601,13266,Placide,mareschala-veritable-capitaine-matamore,1858,57.55885997521685,16.905782627758562,0.016275000664886956,0.0210747848224225,0.02460437379388432,0.027749932684707226,0.037895734035620805,0.08999260450458361,0.10408553129714687,0.11118114672781501,0.11872815509428175,0.13346996219674181,MALE,1640,Mareschal,fre
2602,13281,Laodice,marivaux-annibal,1840,67.67193821257816,20.260100721071307,0.01868102258065503,0.024627685241314135,0.02837411036702591,0.033165723626614144,0.0435911214123695,0.07072138487221427,0.0877328404289612,0.09564036401264644,0.10372764206090851,0.1195218828188957,FEMALE,1720,Marivaux,fre
2603,13282,Annibal,marivaux-annibal,2112,77.67561603530709,30.9145015451528,0.018996942361375394,0.025491318059821237,0.029706245687839153,0.03427288784765508,0.04494774878249996,0.03519197856242943,0.048680815322616575,0.05739760551643812,0.06533287442673533,0.07995014787271773,MALE,1720,Marivaux,fre
2604,13286,Flaminius,marivaux-annibal,2138,78.63184994483265,31.45959711571478,0.019152948240222963,0.025170928477041186,0.029496046569714416,0.033859946411133324,0.04455481491991996,0.025480703311053694,0.03428867089608427,0.04036232414363797,0.04683415190800025,0.059503489271516566,MALE,1720,Marivaux,fre
2605,13299,Arthénice,marivaux-colonie,1807,70.89054531188701,28.908200978923183,0.01950537919914649,0.026549900848471773,0.030529739440319635,0.035185699999652695,0.04579796986273051,0.04207063669973956,0.053192471578433265,0.060604069101067234,0.06752760276711359,0.082523376147126,FEMALE,1750,Marivaux,fre
2606,13300,Madame Sorbin,marivaux-colonie,1743,68.37975676735975,29.589951053840775,0.020339711882017542,0.026211523089038968,0.03017478936528741,0.034886989525956376,0.04574416899850431,0.07351195090072483,0.0901154011609414,0.09801174716125342,0.10617061482957092,0.12227261885578815,FEMALE,1750,Marivaux,fre
2607,13318,Madame Alain,marivaux-commere,1994,78.93903404592241,43.81204364591025,0.02090321264044985,0.02668614338298139,0.030542045165456694,0.03516010025522488,0.04696178187280099,0.025200048238859154,0.035266915995756244,0.04131620942406892,0.048466147087261845,0.06358326686591877,FEMALE,1741,Marivaux,fre
2608,13336,Eglé,marivaux-dispute,1560,70.97361237488626,38.36040652008671,0.023180599095281126,0.030013507738800103,0.034058175199659535,0.0393795905521063,0.05137613908459731,0.08054702812131288,0.09828379253497956,0.10745127345345515,0.11735474555343296,0.13730118519706866,FEMALE,1744,Marivaux,fre
2609,13344,Silvia,marivaux-double-inconstance,1851,66.63066954643628,22.594124643447326,0.018787600216990465,0.024050817981987216,0.027508960654489375,0.03184066866450094,0.04113133724142748,0.08269941768379951,0.09773997054718887,0.10648091762238324,0.11518628500930513,0.13189690671740667,FEMALE,1723,Marivaux,fre
2610,13346,Flaminia,marivaux-double-inconstance,1805,64.97480201583873,17.705011209700338,0.018952406884216146,0.024190493328166238,0.02773414007812567,0.03206775730931609,0.04110612648990708,0.05642254353605946,0.07067546649709167,0.07843077800660223,0.08611967775549485,0.10160374502236777,FEMALE,1723,Marivaux,fre
2611,13348,Arlequin,marivaux-double-inconstance,2120,76.31389488840892,31.181912911680193,0.019061486385707392,0.024552041619841466,0.028050050019838835,0.032397408207343305,0.042372754411985944,0.028716588445182444,0.03839392836853394,0.04467705251000795,0.051780828326426234,0.06581076965889955,UNKNOWN,1723,Marivaux,fre
2612,13358,Lucidor,marivaux-epreuve,1661,65.99125943583631,25.49722234001951,0.02032055916177102,0.026413619608414235,0.03017375851576882,0.03479027299005099,0.0451174241289739,0.07819817051488773,0.09300516416940503,0.10119182491914717,0.11007674600413217,0.12723724572188333,MALE,1740,Marivaux,fre
2613,13362,Angélique,marivaux-epreuve,1444,57.36988478347239,22.80861710699292,0.020490738113988965,0.02599193839300146,0.029550026192748678,0.03414917591886259,0.043376540529062264,0.18621387791093563,0.20270784294214828,0.21161500175742193,0.22038423914753527,0.23751399133731868,FEMALE,1740,Marivaux,fre
2614,13365,Trivelin,marivaux-fausse-suivante,2339,75.91691009412529,25.49425882759216,0.017296868022686387,0.02248686540173818,0.025851746513131896,0.03046811217838715,0.04028853138379202,0.020731865527648597,0.028841103396978977,0.03399163248707838,0.039448269014575696,0.052568308577806824,MALE,1724,Marivaux,fre
2615,13366,Le Chevalier,marivaux-fausse-suivante,2307,74.87828627069133,32.81425364758698,0.016739755869169277,0.02199425426302816,0.025540169520163657,0.029966086043709952,0.03861154782982934,0.027875249014714526,0.040839102784877235,0.04741832487568881,0.05441558144879309,0.06883638061177959,MALE,1724,Marivaux,fre
2616,13368,Lélio,marivaux-fausse-suivante,1869,60.662122687439144,17.45014245014245,0.016626093443512638,0.021801824892887664,0.025141079819587242,0.02915353660874479,0.038785768896565265,0.08468477080879795,0.09898478736585224,0.10725354771386386,0.11529864764608408,0.1304302809129496,MALE,1724,Marivaux,fre
2617,13369,La Comtesse,marivaux-fausse-suivante,1674,54.33300876338851,14.157601657601656,0.017272489056345455,0.021975087153275858,0.02533309484075019,0.028841103396979057,0.03892674936855548,0.1240349893860794,0.13714530093948413,0.14520143533991134,0.15266660664861645,0.1663597492236493,FEMALE,1724,Marivaux,fre
2618,13376,Dorante,marivaux-fausses-confidences,1660,59.49820788530465,14.539864584772696,0.018276055604275206,0.023775088102906076,0.027268425235283486,0.031336907518845075,0.04032855391838059,0.08112719340957768,0.09539169132696647,0.10380908486563706,0.11105791303660742,0.12593454047736696,MALE,1737,Marivaux,fre
2619,13377,Dubois,marivaux-fausses-confidences,1835,65.77060931899642,17.31380406245682,0.018443986136585832,0.024054425427329773,0.02743750424230055,0.031768487177290895,0.04138504666340093,0.041811230312308746,0.055089967188074136,0.06222948935974399,0.06928603739177215,0.08360402330532724,MALE,1737,Marivaux,fre
2620,13379,Marton,marivaux-fausses-confidences,1573,56.37992831541219,12.82875040302151,0.018191509018565657,0.023764278787456232,0.02723070955300724,0.031156005465377463,0.04194007878511856,0.10218260202287129,0.11859196282978265,0.126699340401337,0.13509454596592194,0.14951693562131826,FEMALE,1737,Marivaux,fre
2621,13380,Araminte,marivaux-fausses-confidences,1966,70.46594982078854,26.61554050941919,0.018816350893773006,0.024235328321687365,0.02805790077531311,0.03216234304541159,0.04169431001925699,0.04725749024759717,0.06012965441006673,0.06764230028436106,0.07502606356734597,0.08970603705210406,FEMALE,1737,Marivaux,fre
2622,13385,Félicie,marivaux-felicie,1663,78.03847958704834,49.915902140672785,0.02385408733390672,0.03094292167402074,0.0357380248984697,0.04178287994284758,0.05598214281372781,0.051173367921973176,0.06248077701395868,0.07063308389385925,0.0793374160691059,0.09884426500746378,FEMALE,1750,Marivaux,fre
2623,13402,Blaise,marivaux-heritier-de-village,1734,68.1335952848723,32.645069419722326,0.020791758829584107,0.026205629863313238,0.030160850392763196,0.034985979237016934,0.044378178085644,0.0869675164302522,0.10230004153166865,0.11092248140956908,0.12054097910452817,0.13656471101714843,MALE,1725,Marivaux,fre
2624,13411,Dorante,marivaux-heureux-stratageme,1585,55.24573021958871,15.128427513509907,0.017759134475924667,0.023088874397600753,0.026462534536217924,0.03045009364634584,0.03977177225680279,0.12716233075604533,0.14258181653469082,0.15037003707747781,0.15863435401750026,0.17307497806511468,MALE,1733,Marivaux,fre
